Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1133,1,3.27,4.689,-1.946,9.775,6.667,-2.861,-2.072,-8.254,-2.078,-3.718
1134,0,-0.121,-8.495,6.04,-1.77,-0.571,-8.522,-8.359,-2.542,-0.535,9.95
1135,0,-1.694,-5.019,9.987,-6.281,2.924,-7.577,5.783,7.581,9.366,-3.634
1136,1,-4.569,-4.93,4.429,4.947,6.567,-8.334,1.681,-7.405,-5.488,0.088
1137,0,-5.77,-0.75,4.378,-6.895,5.558,0.569,7.582,5.685,0.621,4.568
1138,0,2.856,-2.549,-8.715,-6.693,8.33,5.126,7.592,3.758,-1.756,-7.944
1139,0,-3.511,-6.955,8.528,7.91,-7.571,3.504,5.648,6.97,-5.081,3.609
1140,0,2.12,-3.505,-9.494,-9.02,-7.712,7.988,-9.374,-3.597,6.062,-3.254
1141,1,-4.275,5.71,-2.554,2.549,-5.336,-7.692,7.081,-5.11,-9.607,2.699
1142,0,-8.821,-7.485,3.093,-0.031,-8.35,-5.36,0.532,5.724,4.718,7.09
1143,0,-2.449,0.701,-8.532,-9.276,4.323,9.065,3.19,8.651,-7.857,2.925
1144,0,-4.265,7.442,6.767,-9.372,7.69,4.261,-1.806,1.018,1.025,-0.788
1145,1,3.671,1.368,5.019,-8.298,6.676,6.062,6.726,0.501,9.678,8.066
1146,1,-2.166,4.306,8.201,-7.613,2.09,-3.183,-3.853,-1.036,-8.184,-7.81
1147,1,-6.267,4.241,-9.513,-7.62,5.218,-6.519,-3.121,2.344,2.314,2.649
1148,0,7.928,7.427,-4.88,-0.998,2.286,7.387,-2.192,8.048,5.572,-5.687
1149,1,-4.508,9.121,-1.828,6.398,-1.472,-4.301,-0.465,6.879,-8.546,0.245
1150,1,-1.973,-7.629,-9.283,1.011,1.765,1.928,-4.152,-6.724,2.644,2.101
1151,1,-8.623,-6.623,9.43,-4.25,-7.185,-9.47,0.689,5.004,1.964,-0.591
1152,0,5.323,-5.109,-2.724,2.947,3.347,3.265,-9.484,7.458,9.691,4.426
1153,1,-3.879,-5.295,2.156,-3.982,-2.494,-6.566,-7.999,-1.387,-2.526,9.185
1154,1,-7.282,1.595,-5.3,0.203,-4.906,5.253,8.469,-3.768,-5.227,-2.578
1155,0,-0.183,3.877,1.14,-4.756,2.687,-7.966,-6.669,-4.754,-4.16,-3.344
1156,1,-7.864,-0.15,-1.319,8.899,-6.726,8.839,-8.079,-9.022,6.608,-4.911
1157,1,-0.674,-1.695,2.417,4.411,3.632,-8.066,-6.954,6.592,7.12,4.584
1158,1,4.643,-8.873,8.145,-7.169,3.011,4.026,-9.873,-9.942,2.643,0.882
1159,1,4.44,9.783,-3.289,-1.436,8.731,1.485,6.958,-4.666,8.185,-0.047
1160,0,8.461,-2.369,-2.374,-8.16,-4.078,4.552,5.693,3.499,4.708,3.61
1161,1,-2.296,-5.316,-3.511,-9.744,0.616,-0.01,1.803,-0.989,1.452,0.442
1162,1,8.04,-1.394,5.882,0.851,-1.711,2.724,6.26,-4.682,3.799,7.894
1163,1,0.364,-2.987,8.968,9.922,8.813,5.246,-3.843,-4.941,-7.523,-5.622
1164,0,-0.241,1.221,-0.275,-9.481,9.195,0.802,-2.939,-0.186,-3.64,-4.794
1165,0,5.994,9.506,-0.927,9.513,-3.952,8.406,4.562,-9.305,-8.39,-0.941
1166,1,-2.954,0.022,8.691,0.917,9.923,-7.741,5.691,-1.385,0.876,-5.077
1167,0,3.733,7.723,6.268,-5.778,-1.449,-0.621,5.37,-2.006,-7.949,6.42
1168,1,7.196,4.399,-3.695,-6.213,9.99,1.718,6.475,-6.511,-3.985,-5.731
1169,0,0.566,-3.201,-5.261,-6.436,-3.767,-4.13,-6.518,4.273,8.122,4.903
1170,1,8.913,-0.101,9.335,4.487,-6.718,-1.503,-8.97,-9.704,8.333,-8.011
1171,0,5.137,6.337,-5.53,8.649,-9.611,-4.996,0.805,6.139,0.479,4.634
1172,1,3.79,6.736,-0.199,0.264,-6.248,2.958,8.893,-1.511,7.103,-1.774
1173,0,8.215,-4.796,-5.701,-0.701,0.291,1.126,-7.094,-0.186,7.827,8.033
1174,0,-6.027,6.506,2.042,7.634,2.62,-8.437,-7.336,3.582,-9.226,4.071
1175,0,8.668,-3.789,-3.555,-4.477,-8.189,-0.991,-7.966,-4.085,4.224,-1.543
1176,0,1.202,-7.277,-7.289,7.653,6.847,5.641,-1.794,-5.34,-0.863,-1.083
1177,1,9.187,9.567,4.976,-9.582,8.533,-4.297,-6.25,-1.586,3.993,-3.809
1178,0,-1.524,8.328,-0.975,9.481,-1.385,4.927,-2.946,9.691,0.395,-0.146
1179,1,-5.942,-7.051,-5.403,8.881,-8.86,-1.885,3.033,-0.227,0.022,3.708
1180,1,2.33,1.921,1.837,9.708,4.394,-0.37,-6.057,-7.438,-9.565,-3.316
1181,0,-5.577,-6.629,-9.176,-3.96,0.707,3.739,5.49,-4.62,1.397,7.412
1182,0,3.554,-0.569,-3.141,-7.822,3.983,5.764,4.396,-8.882,0.988,8.531
1183,0,9.234,-6.783,4.487,1.903,-8.299,1.876,2.823,9.375,-3.868,-3.52
1184,0,-5.214,-2.453,-2.797,6.683,8.065,3.961,-1.431,2.517,6.572,0.016
1185,0,2.578,-5.045,-4.93,-8.864,6.269,9.868,-7.574,-6.598,4.437,-2.287
1186,0,0.091,-3.644,2.211,-8.721,-3.641,-2.322,-6.732,-4.159,0.513,-7.647
1187,1,-6.822,7.356,9.455,0.948,-0.133,5.984,-7.456,0.332,-1.837,-0.938
1188,0,7.618,-2.216,-1.743,-6.099,-9.823,7.667,-5.298,-6.535,3.537,-8.085
1189,1,-3.15,5.954,8.484,-5.229,8.129,9.199,5.847,-6.658,2.232,5.817
1190,1,-0.417,-3.52,-8.202,-2.032,-4.276,8.828,2.021,4.552,-2.411,6.112
1191,0,-0.074,-5.276,7.356,3.606,-8.816,-7.741,-7.265,2.469,8.065,-7.137
1192,1,-9.198,-0.727,-7.907,2.999,6.719,7.597,7.957,7.061,0.697,-6.19
1193,1,-8.029,-5.07,4.225,3.643,3.46,-3.894,6.785,-2.261,0.889,7.664
1194,1,-1.72,-4.646,7.177,9.829,3.066,-8.83,9.56,7.584,-9.911,-0.052
1195,1,-8.787,-8.651,-1.695,1.992,-8.295,2.736,6.761,-6.161,8.378,-6.782
1196,1,-8.648,7.99,-2.804,2.584,0.069,-8.227,-9.567,2.851,-1.916,8.679
1197,0,7.981,9.539,3.433,0.072,7.79,-2.44,-5.806,-9.617,-7.588,-8.885
1198,1,3.422,9.375,3.742,-5.665,-4.776,6.126,-1.951,8.676,1.63,-9.311
1199,1,-6.104,2.15,-9.89,3.984,-2.575,7.063,2.151,9.872,2.607,6.374
1200,1,1.81,5.685,3.699,-6.814,4.623,0.479,0.746,0.003,3.569,-3.884
1201,1,-8.983,2.265,-5.824,-6.263,1.865,-1.801,6.023,5.206,0.737,6.381
1202,1,-4.106,-7.546,1.846,3.234,-4.658,-7.593,3.643,-2.562,-5.779,-9.658
1203,1,-1.524,-6.176,-3.813,4.057,2.703,0.252,-8.523,-0.14,-9.442,1.283
1204,0,7.058,3.18,4.844,7.98,-2.893,-4.852,1.033,7.03,6.841,3.153
1205,0,-3.041,-7.819,-7.597,9.908,-6.883,1.333,-7.17,9.924,-0.28,5.12
1206,1,-6.297,-0.817,0.63,7.293,2.016,7.306,-3.87,1.707,8.422,-8.596
1207,1,-1.135,7.249,-6.937,-2.775,-0.383,6.277,-4.363,6.451,-0.855,-8.926
1208,0,-8.758,-7.006,8.878,-4.111,-0.405,2.338,1.748,-6.582,-0.46,8.546
1209,1,-6.806,5.654,-1.715,-2.313,-1.731,-7.18,-0.891,1.894,-4.908,5.901
1210,0,-1.706,3.386,-3.55,-3.153,-6.891,-9.74,6.361,2.267,-4.727,4.381
1211,1,-8.166,-5.269,1.019,-5.303,-8.559,-4.569,-4.14,-6.466,8.833,0.46
1212,0,1.867,7.15,-6.344,-8.463,0.608,5.702,-1.367,0.726,5.242,0.389
1213,1,3.893,-2.383,-8.308,3.417,-2.269,9.517,2.291,3.408,7.264,0.355
1214,1,5.059,7.563,0.75,2.535,4.238,0.671,-2.941,0.078,3.3,6.14
1215,1,-5.29,3.238,-4.915,5.474,8.244,-9.208,-2.937,9.082,0.701,-9.871
1216,0,0.364,-1.123,2.606,-7.389,-1.088,7.903,0.131,-6.988,8.195,0.237
1217,0,9.556,8.554,6.134,4.012,2.952,-8.685,3.561,0.923,4.894,-4.516
1218,1,1.003,5.22,8.746,2.15,-9.864,1.979,-5.72,5.978,8.394,0.146
1219,1,-9.752,-0.409,9.032,-2.846,5.162,7.903,-2.393,-5.636,4.14,-2.2
1220,0,-9.132,-0.472,9.702,2.348,-0.945,6.141,9.495,2.912,3.483,-7.158
1221,0,-3.952,1.967,-8.057,-5.42,4.679,-2.413,-8.773,5.211,7.262,5.299
1222,1,9.371,7.791,-2.328,-9.058,-8.119,2.028,2.23,-3.588,6.807,-5.09
1223,0,-0.893,-2.971,-7.988,-1.683,-9.609,0.652,-7.465,2.496,9.266,4.077
1224,1,3.524,6.175,5.461,2.054,4.482,-4.088,0.814,7.596,-7.622,1.026
1225,1,-2.22,0.829,-9.549,9.114,7.413,-9.799,8.289,0.223,4.253,2.646
1226,0,3.162,8.961,7.577,-8.457,-0.211,5.93,7.525,-5.357,-4.883,2.059
1227,0,0.09,-5.994,5.963,-9.011,2.212,8.942,-0.269,3.717,6.572,-9.501
1228,1,-5.014,-7.932,1.041,0.997,8.234,8.828,0.958,3.906,-7.848,-0.941
1229,1,0.698,-4.654,9.386,1.664,5.351,2.514,5.989,9.982,1.656,-9.376
1230,0,-1.212,-5.456,-2.582,9.766,9.203,-6.566,-5.745,9.727,2.225,9.099
1231,1,0.62,6.22,-1.722,-2.024,2.122,-5.857,8.066,-6.958,8.637,-8.766
1232,1,-4.523,9.011,7.724,5.598,-4.301,6.839,-0.046,-1.305,8.124,6.323
1233,0,-4.763,5.556,-1.606,-8.156,-7.43,2.561,3.654,-0.431,7.944,-3.544
1234,0,-1.371,2.524,-2.279,2.867,2.233,1.848,4.298,-1.599,9.92,9.933
1235,1,9.741,7.819,3.382,9.222,-0.193,-1.677,7.904,0.344,-3.343,2.158
1236,0,-4.69,-5.091,5.615,0.081,-1.734,-9.98,3.895,0.54,2.981,-2.016
1237,1,-9.918,-1.856,0.71,-0.958,-0.254,2.302,-5.394,3.611,-8.206,-1.417
1238,0,1.671,8.204,6.734,-4.448,5.789,7.654,5.336,-1.138,-0.315,2.399
1239,0,1.841,4.664,-1.256,2.071,9.276,-1.419,-7.367,-4.494,6.885,-7.308
1240,0,-6.587,-2.037,-0.171,-5.296,-2.096,-2.047,5.664,2.138,8.77,-4.832
1241,0,7.372,9.722,6.768,-5.678,0.867,-3.832,9.829,-2.452,0.832,5.07
1242,1,-4.625,9.974,-9.365,-3.527,2.335,-6.501,6.26,-8.344,-8.005,-0.304
1243,1,-2.287,-2.172,9.239,-2.329,9.065,4.146,-0.456,2.689,-5.751,-5.307
1244,0,-9.308,5.899,4.384,-3.584,6.571,-9.001,6.059,-1.199,-1.528,-1.294
1245,0,-8.769,9.067,-1.507,6.04,-9.448,-1.482,6.475,9.323,4.863,5.851
1246,0,-5.365,5.727,6.14,6.83,-9.576,1.983,6.867,-6.246,1.228,-0.902
1247,0,-5.157,7.119,6.266,1.53,-1.285,-1.71,-3.614,2.414,6.366,6.815
1248,0,5.932,2.59,-8.269,-1.545,-9.687,-1.995,-4.62,-9.037,9.101,9.108
1249,1,-0.145,-4.537,-4.551,4.057,-6.28,-2.446,6.866,5.823,-2.135,1.857
1250,1,9.128,7.908,1.421,-5.48,7.897,-0.212,7.915,1.874,-0.718,4.374
1251,0,-6.139,4.466,0.747,-0.102,-6.303,-9.58,-5.406,-3.97,8.215,-1.202
1252,1,-8.82,-0.939,-7.94,-1.549,-5.388,-8.358,3.308,-2.928,-5.481,-9.324
1253,1,-4.047,1.825,3.589,-0.954,-6.836,-9.355,-5.954,-9.725,8.192,6.647
1254,1,8.747,-5.911,5.357,-4.414,2.119,2.982,9.121,-0.361,-0.945,7.035
1255,0,-7.628,6.814,-8.823,6.289,2.44,5.628,5.867,8.968,9.633,-9.419
1256,1,7.045,-5.208,1.614,-2.716,2.715,3.974,0.611,-9.073,4.33,2.705
1257,1,4.838,-3.471,-9.053,3.002,2.288,5.754,7.891,2.977,-7.942,0.998
1258,0,-7.706,-5.73,9.959,-2.556,-5.665,-6.493,-1.677,-4.244,9.979,4.495
1259,0,-4.782,5.605,-2.273,-8.595,-4.096,4.649,4.882,-3.398,8.376,-4.159
1260,1,6.066,-5.444,1.299,-0.955,6.831,1.73,-5.436,8.227,-7.041,-8.664
1261,1,-3.682,0.232,0.987,-0.595,6.294,4.885,-9.65,6.363,1.545,3.523
1262,0,-0.411,-4.365,7.843,6.631,-2.044,-4.61,-3.007,9.597,-1.224,0.041
1263,0,3.291,2.425,-4.526,0.615,9.66,-1.284,-0.645,1.948,6.754,-1.953
1264,0,1.795,-0.132,4.375,5.441,-1.838,-3.988,-8.872,3.643,0.534,8.595
1265,1,1.294,1.035,4.892,6.391,-6.855,6.174,-0.692,-1.971,-7.976,-8.03
1266,0,-0.69,-8.633,-7.824,-1.15,-0.736,9.191,4.947,-6.331,0.848,8.066
1267,0,-7.375,-2.81,6.474,7.863,3.546,-2.301,5.702,5.285,2.435,1.201
1268,1,2.489,-5.814,9.476,-9.941,1.032,-8.18,8.065,-6.39,2.598,-3.029
1269,1,7.037,-9.557,7.697,7.641,1.123,-5.056,9.173,-3.58,5.66,-3.442
1270,1,-1.611,2.039,0.654,5.377,-3.13,2.079,-2.642,-0.36,8.514,-1.798
1271,0,4.823,-8.977,-3.465,-8.826,-2.205,0.245,-0.656,1.985,-5.35,-5.298
1272,0,6.029,-9.454,-7.195,-4.746,7.366,4.889,-3.426,2.602,5.605,-8.302
1273,1,7.886,9.182,7.367,-2.459,-2.319,-9.698,1.778,-6.769,-2.46,2.769
1274,1,-5.022,5.764,9.475,-3.085,9.231,-2.899,7.781,3.678,9.778,9.807
1275,0,1.664,-6.737,3.996,5.319,-5.692,7.574,-1.584,0.022,2.159,-9.122
1276,0,-9.979,2.415,4.346,-5.669,-2.803,-4.972,-8.642,-8.24,-8.829,1.423
1277,0,-4.558,9.38,-4.673,-8.793,9.127,-9.698,-0.78,-8.386,-5.024,-2.672
1278,1,-2.674,2.181,3.921,1.185,-2.536,2.515,-3.206,8.199,2.176,-8.108
1279,0,-4.482,2.587,-6.407,-5.97,-7.103,8.754,-7.739,-1.584,8.998,-7.181
1280,1,-4.414,6.439,-8.303,-2.026,0.999,-0.277,7.501,-8.438,5.003,5.788
1281,1,4.171,-7.157,-4.447,8.989,-3.599,-2.448,6.167,-4.088,-3.106,-0.288
1282,1,5.802,-3.481,2.05,-0.916,-3.016,-5.294,-4.637,-6.497,-8.207,-5.944
1283,1,-0.699,-5.782,-4.269,8.433,7.1,-8.581,2.553,-0.326,2.376,9.697
1284,1,-4.274,8.609,-9.721,7.803,7.972,-8.492,0.693,-5.845,-0.451,-3.732
1285,0,-6.907,-3.441,-7.503,-2.084,-5.124,-0.613,3.835,6.557,-3.045,8.812
1286,1,2.732,4.025,6.286,1.045,1.56,4.52,7.273,-7.5,4.315,-0.915
1287,1,9.367,1.75,5.526,4.574,-7.545,-3.815,-0.505,2.801,-7.356,-0.855
1288,0,0.974,5.015,-1.995,-3.241,-4.601,-0.343,2.976,3.069,8.687,-7.722
1289,0,-4.511,-3.843,-3.013,-7.178,1.672,-6.887,5.44,9.792,2.617,6.294
1290,1,5.314,-3.321,-9.006,-4.512,-6.339,-6.376,1.393,-6.519,4.616,-9.395
1291,0,9.317,6.551,-7.879,-8.705,-9.601,8.067,2.988,2.342,9.039,9.879
1292,1,-8.084,7.116,5.909,-9.426,-0.412,9.043,3.504,9.726,-9.093,2.924
1293,1,5.326,4.074,9.709,-1.866,-2.727,5.131,-4.522,-1.088,-3.15,2.928
1294,0,-2.973,-7.843,1.319,-0.948,-9.046,-6.426,-4.173,-1.893,0.345,-3.517
1295,0,1.796,-7.746,-3.291,-3.9,1.625,8.179,7.534,-8.801,0.59,-3.473
1296,0,-2.424,-3.432,-4.873,4.425,8.515,-9.749,5.067,-7.898,8.74,-2.11
1297,0,-2.768,2.304,-6.69,-7.332,-0.265,6.921,5.208,-2.679,6.108,9.719
1298,0,8.87,-8.565,1.436,0.994,-8.986,-2.626,4.018,-8.084,-2.722,6.53
1299,0,-1.245,-0.885,7.884,5.8,-0.176,-0.745,-4.304,0.867,-9.872,0.472
1300,1,3.756,5.432,9.044,-4.606,-9.144,1.346,1.057,1.662,4.356,1.481
1301,1,8.433,-7.635,-3.442,9.9,-0.427,-0.031,-9.829,8.756,8.265,4.438
1302,0,-4.197,-9.827,-6.766,6.594,-4.997,5.693,4.098,-8.694,3.926,-7.436
1303,1,-8.471,-3.238,7.115,9.642,-4.204,6.049,8.5,8.311,-0.227,-3.394
1304,1,-5.153,-1.506,7.291,-8.797,9.714,4.898,-0.498,1.403,4.538,-3.119
1305,1,-7.212,4.321,-0.463,-6.49,-9.327,1.62,-9.11,-9.694,-1.229,9.611
1306,0,3.579,7.29,4.361,-0.454,9.811,-3.142,-0.413,-2.385,-3.498,8.441
1307,0,-6.445,-2.857,6.229,-1.853,-1.07,-1.358,7.281,-4.384,9.031,6.74
1308,1,-6.361,-1.061,1.194,-2.743,-5.175,-7.838,7.483,4.668,-4.931,-6.788
1309,0,-3.331,7.107,-7.123,-0.579,1.854,0.826,2.94,2.006,-5.932,5.148
1310,0,3.707,-3.68,-8.671,-7.405,9.734,4.206,1.18,-4.717,-3.803,4.115
1311,1,4.296,-9.928,4.728,7.815,4.597,-0.959,-2.084,-3.713,8.455,-5.556
1312,1,-1.346,-6.458,-4.037,-2.525,7.214,-5.253,7.741,0.863,4.354,-7.291
1313,1,-2.165,-2.133,-4.826,6.34,-1.85,-9.325,9.474,1.127,-0.994,7.267
1314,1,0.945,4.857,3.186,3.903,-4.298,-3.1,-2.151,-3.922,7.291,-4.995
1315,1,7.288,-6.964,0.135,0.634,-0.244,6.355,8.541,-1.297,-7.731,7.754
1316,1,4.503,-8.849,-3.72,-6.683,-2.722,5.197,6.65,-8.651,4.675,0.218
1317,1,-7.29,0.097,-0.475,6.372,-2.316,5.196,5.826,-8.844,-8.826,2.911
1318,1,0.049,6.175,3.816,-4.233,-5.781,0.958,1.156,-8.973,6.317,0.281
1319,1,6.476,3.591,6.246,-1.952,2.447,9.013,7.37,-4.269,5.477,2.62
1320,1,4.225,9.434,-6.047,3.199,1.462,8.973,-5.018,5.976,4.676,-2.764
1321,0,6.945,-7.664,-9.689,7.906,-9.818,-7.63,-9.86,3.181,0.847,6.867
1322,1,1.39,-0.349,1.467,5.641,3.156,3.023,-0.383,-6.271,6.817,0.506
1323,1,-4.373,8.88,-2.585,4.646,-3.094,-7.515,-3.117,-2.53,6.262,-4.664
1324,0,-7.069,-5.452,-2.125,2.715,-5.225,-3.228,1.758,7.72,1.698,-5.791
1325,1,9.263,6.39,3.544,-2.366,7.958,-7.394,7.026,9.062,-2.572,-1.556
1326,1,2.202,-0.702,7.22,1.409,-9.292,0.01,0.21,3.896,9.063,-6.344
1327,0,0.551,3.737,6.002,-8.769,-6.339,-8.292,4.116,-2.801,-8.77,2.575
1328,0,-0.476,5.909,-7.996,4.101,-6.331,-6.121,-4.754,-3.105,-7.955,-3.819
1329,1,3.271,-5.312,-1.999,-9.519,7.597,4.94,8.536,8.228,-1.15,1.524
1330,1,3.227,-1.526,-4.568,8.386,-5.998,0.117,9.573,3.727,-4.137,9.285
1331,0,-1.299,3.367,1.781,6.054,5.621,8.116,-9.396,7.39,-7.262,8.435
1332,0,-4.035,9.844,8.074,-4.94,-4.356,-8.285,1.442,-2.276,0.593,-6.493
1333,1,-4.564,2.607,-5.976,9.192,-2.672,-1.313,-4.904,-6.043,7.488,7.332
1334,0,4.971,1.163,4.196,6.935,1.182,-1.578,-2.115,-2.391,-2.16,8.475
1335,1,-6.975,-8.062,-7.841,-4.478,3.369,-8.977,6.565,9.426,-1.145,7.485
1336,0,6.204,6.116,-2.467,-6.485,-0.875,-8.053,0.395,5.666,-1.667,9.779
1337,1,3.988,-6.174,-9.62,9.551,4.069,1.865,-3.857,4.429,7.003,-2.322
1338,0,-5.075,3.665,-2.274,2.833,-4.311,2.841,4.235,-2.46,-2.27,3.295
1339,1,8.08,-2.259,8.759,1.603,-2.701,-7.323,9.796,6.798,0.248,-0.233
1340,1,5.061,2.357,0.041,-1.517,-7.856,-2.081,5.947,5.842,-5.389,-6.609
1341,0,8.455,-3.249,2.304,-9.748,2.314,-2.469,-0.848,9.374,-6.381,3.698
1342,0,-4.535,-9.555,-0.82,-5.524,8.265,-0.231,-7.786,7.14,-3.667,8.27
1343,0,3.136,8.583,-3.592,6.428,-8.584,3.435,-6.2,0.633,7.643,-1.494
1344,0,5.91,2.612,-0.283,-4.635,5.749,8.445,7.375,0.61,-8.467,7.017
1345,0,-1.73,-0.789,0.669,-9.267,8.255,-1.56,9.482,-2.397,3.98,8.557
1346,0,-0.599,-5.748,5.937,9.449,4.467,-1.519,-7.35,-9.817,6.354,1.515
1347,0,3.416,-2.059,-2.502,-9.255,-9.397,9.301,4.915,-4.324,0.233,-9.507
1348,1,1.928,5.791,9.826,-4.799,3.07,9.794,6.598,8.618,0.684,-3.995
1349,0,-6.806,1.235,-5.753,-9.746,6.735,8.928,-1.874,-8.963,3.525,-3.313
1350,0,-7.472,9.446,1.625,-9.515,2.352,5.732,-7.857,1.894,-6.033,3.423
1351,0,-2.9,3.484,1.399,2.326,9.571,-5.999,-5.336,0.873,6.56,-5.587
1352,0,9.137,7.956,-7.282,1.289,-5.885,2.08,4.006,-3.451,3.708,-5.626
1353,1,0.256,6.385,-9.794,5.431,9.758,6.032,3.606,-9.06,0.003,8.934
1354,0,1.975,-1.127,-2.524,-9.219,-1.673,-4.568,-1.452,-2.796,-9.896,0.577
1355,1,2.216,9.199,-9.608,-1.612,-8.616,-1.455,-2.889,-1.49,6.648,-5.286
1356,0,-7.065,-6.347,8.365,-7.398,-1.684,3.75,4,-6.395,-0.558,1.137
1357,1,-7.785,-0.746,5.43,-6.05,-3.642,4.879,-4.368,3.847,9.876,4.895
1358,0,0.897,6.006,-5.503,-8.423,2.15,-6.626,-3.922,-3.387,-8.585,-2.546
1359,1,5.182,6.904,-8.003,9.261,6.673,-2.849,-4.517,-0.476,-7.367,5.742
1360,0,3.383,-2.559,5.829,-1.794,1.581,2.47,7.698,4.598,3.588,5.811
1361,1,-0.958,5.875,1.204,2.153,3.333,-9.201,2.136,0.587,8.791,-8.772
1362,0,4.265,-1.36,-7.289,-7.545,-0.352,4.219,-6.05,-4.921,6.685,1.545
1363,1,3.18,-4.608,9.964,-1.779,-2.144,-9.541,8.783,8.292,4.237,-4.726
1364,1,5.278,3.627,8.403,6.676,3.019,-4.095,-7.767,0.611,1.464,4.942
1365,1,-9.922,-9.163,0.366,-6.881,3.403,-4.711,-4.53,8.372,1.899,-3.091
1366,1,3.681,7.375,0.977,-5.353,4.873,8.202,-4.183,-1.311,9.895,4.487
1367,1,-3.039,9.059,-6.548,-0.799,9.297,5.166,7.668,-8.126,2.126,-8.942
1368,0,-2.468,2.275,-9.772,-4.662,9.683,6.673,4.836,3.16,-8.348,8.656
1369,0,0.821,-8.193,6.097,2.934,3.051,-1.092,3.788,-8.821,-0.603,-3.684
1370,0,-2.304,-6.325,9.858,2.37,4.949,5.273,-0.646,-4.956,4.519,-5.637
1371,1,1.471,8.055,5.826,6.759,-1.007,-0.44,-8.425,5.577,7.38,-3.079
1372,0,8.795,-8.563,-3.573,9.054,-7.616,0.832,-7.741,-3.341,-0.936,5.125
1373,1,6.985,8.233,-0.407,0.419,6.548,-9.294,9.192,9.621,0.349,7.72
1374,1,9.621,1.593,6.07,-1.252,9.776,3.612,-9.914,9.141,-2.166,-5.393
1375,1,-8.377,3.805,-0.519,6.709,7.445,-3.054,-9.834,-8.126,-3.172,3.785
1376,0,9.334,6.093,-2.512,-9.747,7.75,0.948,-5.374,4.79,-6.755,-8.589
1377,0,3.681,-8.442,-9.843,-5.915,-9.69,-0.088,6.885,6.791,-4.866,4.553
1378,0,1.378,9.192,0.931,-3.323,5.506,-6.326,3.748,4.676,-0.144,-7.797
1379,1,4.076,-5.687,9.008,4.85,4.423,-7.747,6.236,7.888,3.231,-0.266
1380,1,-1.007,0.439,0.641,6.029,-7.021,-9.836,2.096,5.845,0.021,1.529
1381,1,7.512,3.563,3.32,5.562,1.041,3.402,2.811,-8.927,1.511,-7.183
1382,0,-9.583,3.076,-0.955,3.973,-7.091,3.011,5.48,-8.63,-7.554,-7.82
1383,1,-4.781,-6.934,-0.538,-6.672,-2.743,-6.928,9.929,4.721,-6.866,7.028
1384,1,5.95,-9.029,-2.483,7.784,-9.555,-9.65,-5.146,5.232,5.685,-9.615
1385,0,1.743,-6.07,-0.493,-6.499,-5.279,6.761,-6.933,3.231,-8.315,7.165
1386,0,-2.112,9.263,-9.783,-6.787,6.705,8.939,7.625,-9.801,9.871,8.812
1387,0,-4.126,-5.781,7.277,7.685,0.308,8.091,4.844,3.577,9.241,4.934
1388,0,6.572,6.998,-2.941,-3.484,-0.298,8.591,-6.708,-0.509,5.338,-9.163
1389,0,3.146,1.675,-9.388,-3.64,7.558,-9.525,-0.331,4.675,3.732,-1.52
1390,1,-9.003,-1.078,-0.201,2.375,4.392,-0.658,1.055,-5.726,-4.104,-3.769
1391,1,-8.578,-7.89,4.638,8.125,9.649,-5.49,7.033,-5.902,4.567,-7.574
1392,0,-4.341,4.011,-5.523,-5.033,2.449,-4.578,7.885,-8.829,-9.852,-7.744
1393,1,4.1,8.11,5.852,1.575,-7.14,7.333,-3.862,1.148,-1.13,1.037
1394,1,8.68,-9.462,2.425,1.16,-7.811,1.116,-5.949,1.151,-2.525,-7.862
1395,1,-3.782,-0.788,1.653,-1.452,8.649,5.926,1.66,1.661,-0.043,2.956
1396,1,-6.196,-8.491,-4.49,1.3,0.883,-3.241,-4.04,1.131,9.239,-9.819
1397,1,4.139,-6.85,7.577,-0.027,-7.737,7.166,0.11,4.21,3.399,8.719
1398,0,0.451,-3.144,9.035,-3.807,-9.402,5.652,-0.697,6.352,3.73,-5.492
1399,0,0.108,5.6,-0.862,9.211,-1.37,0.78,-3.29,2.763,0.459,-6.169
1400,1,2.387,-4.948,-1.697,-3.067,-9.124,-1.909,8.489,1.984,-9.934,7.086
1401,0,6.113,-5.255,2.126,-5.464,-0.672,-1.771,6.981,3.724,-5.769,6.278
1402,1,1.872,2.426,-6.62,6.834,4.344,-8.253,0.051,-1.467,-0.576,1.428
1403,1,-5.45,-1.503,0.578,2.014,-0.697,5.998,2.474,9.231,-0.599,-3.309
1404,1,6.822,-5.7,-7.91,8.141,8.569,-4.612,0.2,-3.119,-8.061,-2.763
1405,1,2.095,-0.237,-4.218,8.778,-9.773,-4.979,-5.214,-2.595,-5.188,7.144
1406,1,-5.646,-7.666,-2.768,4.595,-5.229,0.908,-0.125,2.543,-2.767,-0.575
1407,0,-0.67,-1.029,2.58,8.349,3.12,7.188,-7.225,4.934,-4.609,-7.615
1408,0,3.136,-3.578,9.026,-2.741,0.444,9.11,9.967,8.579,0.434,-4.644
1409,1,8.252,-1.579,7.39,4.836,0.712,7.434,9.429,-4.446,6.674,-3.758
1410,1,9.555,7.595,-1.109,9.357,-8.001,0.921,-4.41,1.931,4.734,2.905
1411,1,6.261,8.7,-1.994,7.796,-9.233,-2.849,-6.685,-0.704,-8.343,-0.662
1412,0,4.061,-7.183,-8.729,7.915,7.083,1.212,3.025,4.289,6.605,1.359
